paper_id,effective_pdf_sha256,logical_page_number,page_class,pdf_inspector_text_chars,poppler_text_chars,text_chars,text_sha256,evidence_source
CUMCM-2014-D-002,EC483F99582A1ED0BDA10F423374BC49ADE8A16AEF1FC8A658334BAF252715E7,67,TEXT_PAGE,655,639,655,79247F2E9AD243AE5D2A4F7583EC302A487FAEBC043CC4E8C1E67E4588D9C4BF,NEW_READ_ONLY_POPPLER_PDF_INSPECTOR
CUMCM-2014-D-002,EC483F99582A1ED0BDA10F423374BC49ADE8A16AEF1FC8A658334BAF252715E7,68,TEXT_PAGE,655,639,655,E2F4E09EA62B73C3EB537F6247448C0003C14B3FEE9642633AE1A3F88E1066E7,NEW_READ_ONLY_POPPLER_PDF_INSPECTOR
CUMCM-2014-D-002,EC483F99582A1ED0BDA10F423374BC49ADE8A16AEF1FC8A658334BAF252715E7,69,TEXT_PAGE,655,639,655,D42AA6C7E5F338B4F8B72CF1569FA4E114C3C4557A0B44799CB7522E0121A4FD,NEW_READ_ONLY_POPPLER_PDF_INSPECTOR
CUMCM-2014-D-002,EC483F99582A1ED0BDA10F423374BC49ADE8A16AEF1FC8A658334BAF252715E7,70,TEXT_PAGE,655,639,655,4827C1A48F67D5623659CFF61D56BCEBC83C5AABC73205617AB7E5F1C18BBF0B,NEW_READ_ONLY_POPPLER_PDF_INSPECTOR
CUMCM-2014-D-002,EC483F99582A1ED0BDA10F423374BC49ADE8A16AEF1FC8A658334BAF252715E7,71,TEXT_PAGE,655,639,655,72D5BCFC898145A6E29A2888ABC53D7794344F604986803D082459ACBAF88D64,NEW_READ_ONLY_POPPLER_PDF_INSPECTOR
CUMCM-2014-D-002,EC483F99582A1ED0BDA10F423374BC49ADE8A16AEF1FC8A658334BAF252715E7,72,TEXT_PAGE,655,639,655,BF55CEBBA52FE4E4653041FB662A5E4FE0624BBB9735EC8C0C72FE856B19AFD2,NEW_READ_ONLY_POPPLER_PDF_INSPECTOR
CUMCM-2014-D-002,EC483F99582A1ED0BDA10F423374BC49ADE8A16AEF1FC8A658334BAF252715E7,73,TEXT_PAGE,655,639,655,F7A1E6DB50B08E42E66262E312DF6AF91A15C3B03BA513705F7BDB5C5E50900C,NEW_READ_ONLY_POPPLER_PDF_INSPECTOR
CUMCM-2014-D-002,EC483F99582A1ED0BDA10F423374BC49ADE8A16AEF1FC8A658334BAF252715E7,74,TEXT_PAGE,303,287,303,8A1F17D395B1D367B8FA7DFFD3725E5A658E7E8D0E3FB21ACCE7A68ED3A99D62,NEW_READ_ONLY_POPPLER_PDF_INSPECTOR
CUMCM-2014-D-003,00C0D4361A59E3D5F1E97FBE7DAF28B60FCDDA9C26EBF435182C9F6961EB360C,1,TEXT_PAGE,681,666,681,FACA86B057C1578254CB0471BCB2FE7A8D05BE36E7C96F3E6FA858D9A5EC5A50,REUSED
CUMCM-2014-D-003,00C0D4361A59E3D5F1E97FBE7DAF28B60FCDDA9C26EBF435182C9F6961EB360C,2,TEXT_PAGE,148,132,148,923FF788D7D339ECA7B9DBF1DE026400C25142FA8049431EE5181F36D02CD570,REUSED
CUMCM-2014-D-003,00C0D4361A59E3D5F1E97FBE7DAF28B60FCDDA9C26EBF435182C9F6961EB360C,3,TEXT_PAGE,779,743,779,C761EEE408123971BD53CDE96D8A816973E70AD0CA490BD1CDE4E6C8FB5DAD7B,REUSED
CUMCM-2014-D-003,00C0D4361A59E3D5F1E97FBE7DAF28B60FCDDA9C26EBF435182C9F6961EB360C,4,TEXT_PAGE,701,685,701,AA5658B6AD576628A6FCE52A97A84EADB10CBF3D0950F4E0FAD7EBD0757B3C4F,REUSED
CUMCM-2014-D-003,00C0D4361A59E3D5F1E97FBE7DAF28B60FCDDA9C26EBF435182C9F6961EB360C,5,TEXT_PAGE,410,360,410,E3709C97B51C40F54D2FFB7582EB2CAF90BD43ED46C6B2857A99E85EDD349693,REUSED
CUMCM-2014-D-003,00C0D4361A59E3D5F1E97FBE7DAF28B60FCDDA9C26EBF435182C9F6961EB360C,6,TEXT_PAGE,687,671,687,A79E3C41328BF34B4ABE7C01C4A4228C0A2EC4AEDF7F773F04C1473271A8A8A2,REUSED
CUMCM-2014-D-003,00C0D4361A59E3D5F1E97FBE7DAF28B60FCDDA9C26EBF435182C9F6961EB360C,7,TEXT_PAGE,433,412,433,97467472462D99B0236B2883F5FC6AF74D2F69CA580E7CE1C282C16AB1F704C6,REUSED
CUMCM-2014-D-003,00C0D4361A59E3D5F1E97FBE7DAF28B60FCDDA9C26EBF435182C9F6961EB360C,8,TEXT_PAGE,673,657,673,FC2DB4374D7DC3C9B7BAC0C3B30FF5400D879E625EA1E80CC4B4021A67606603,REUSED
CUMCM-2014-D-003,00C0D4361A59E3D5F1E97FBE7DAF28B60FCDDA9C26EBF435182C9F6961EB360C,9,TEXT_PAGE,872,862,872,94944768DAF44FD40B3F05E146585CCA5EF06F48647B5E3657B91FD037B8EDA1,REUSED
CUMCM-2014-D-003,00C0D4361A59E3D5F1E97FBE7DAF28B60FCDDA9C26EBF435182C9F6961EB360C,10,TEXT_PAGE,612,604,612,D3F372C7C893C255AA3DFC8A28F6D04EFC481D2D3590036D241B9BB9AB6BAA38,REUSED
CUMCM-2014-D-003,00C0D4361A59E3D5F1E97FBE7DAF28B60FCDDA9C26EBF435182C9F6961EB360C,11,TEXT_PAGE,798,792,798,364F0A0F459FFCE485067580FBFF57DA649B31564B7EB535F2C8714494F333A1,REUSED
CUMCM-2014-D-003,00C0D4361A59E3D5F1E97FBE7DAF28B60FCDDA9C26EBF435182C9F6961EB360C,12,TEXT_PAGE,692,678,692,4AEC27C5AA77B17E6FA6714EB340261616BD0D49FE62412A3FEBF60F643F36B1,REUSED
CUMCM-2014-D-003,00C0D4361A59E3D5F1E97FBE7DAF28B60FCDDA9C26EBF435182C9F6961EB360C,13,TEXT_PAGE,1415,1381,1415,4896031E2706DF8489DA217F2D0556F20E25E4A0E9D35430C3EED306BDCF49B2,REUSED
CUMCM-2014-D-003,00C0D4361A59E3D5F1E97FBE7DAF28B60FCDDA9C26EBF435182C9F6961EB360C,14,TEXT_PAGE,2662,2646,2662,D5CCDAD2BD1605DBF7CFE75519E873E65F0F30E077CFFD5951554241F7325E4E,REUSED
CUMCM-2014-D-003,00C0D4361A59E3D5F1E97FBE7DAF28B60FCDDA9C26EBF435182C9F6961EB360C,15,TEXT_PAGE,2644,2628,2644,2C13E7FF5F65FDFE6BBC5B378E2149549C4F0A8310152E0934FACC81692C9783,REUSED
CUMCM-2014-D-003,00C0D4361A59E3D5F1E97FBE7DAF28B60FCDDA9C26EBF435182C9F6961EB360C,16,TEXT_PAGE,2263,2247,2263,B77698B12173744397A4CC1960A088440411DC1B21441D869E2721B7BCFF3A31,REUSED
CUMCM-2014-D-003,00C0D4361A59E3D5F1E97FBE7DAF28B60FCDDA9C26EBF435182C9F6961EB360C,17,TEXT_PAGE,777,780,777,C0AABEAE467A8B74982524B16A7254B97E5149CB3FFF29E4BFDBB91BD9AC1941,REUSED
CUMCM-2014-D-003,00C0D4361A59E3D5F1E97FBE7DAF28B60FCDDA9C26EBF435182C9F6961EB360C,18,TEXT_PAGE,582,573,582,A5492B84E978439B54AE9DB830B9973E513907AD223194B117B5C2F956600A09,REUSED
CUMCM-2014-D-003,00C0D4361A59E3D5F1E97FBE7DAF28B60FCDDA9C26EBF435182C9F6961EB360C,19,TEXT_PAGE,696,666,696,A548BA9379823D32C1F4D9AA09B5500212C8DA999B35DB8811C6EF96BC5C7A42,REUSED
CUMCM-2014-D-003,00C0D4361A59E3D5F1E97FBE7DAF28B60FCDDA9C26EBF435182C9F6961EB360C,20,TEXT_PAGE,1638,1622,1638,95DCABBFC4912DF9AE40B018AF69421470EB872736D466F1DDFC239864D761DA,REUSED
CUMCM-2014-D-003,00C0D4361A59E3D5F1E97FBE7DAF28B60FCDDA9C26EBF435182C9F6961EB360C,21,TEXT_PAGE,1638,1622,1638,C3ECD998C177C064F59B982B9E73A670AA2887B2D3B7AEF8E39E4B508EFBA3D3,REUSED
CUMCM-2014-D-003,00C0D4361A59E3D5F1E97FBE7DAF28B60FCDDA9C26EBF435182C9F6961EB360C,22,TEXT_PAGE,1067,1055,1067,0A967B4437F485B6747A0959868F7F449047EB6495C9A46F9405B2698A75753F,REUSED
CUMCM-2014-D-003,00C0D4361A59E3D5F1E97FBE7DAF28B60FCDDA9C26EBF435182C9F6961EB360C,23,TEXT_PAGE,686,670,686,E2C941A6780F528C93A47466831DFF793FF8FA599F0E88BD39C2A8C069B3A5BC,REUSED
CUMCM-2014-D-003,00C0D4361A59E3D5F1E97FBE7DAF28B60FCDDA9C26EBF435182C9F6961EB360C,24,TEXT_PAGE,796,780,796,FA66ED824B1A467CC8F571977BD4736BBF9E91427F174B183AC995810A9A57E2,REUSED
CUMCM-2014-D-003,00C0D4361A59E3D5F1E97FBE7DAF28B60FCDDA9C26EBF435182C9F6961EB360C,25,TEXT_PAGE,618,602,618,32F9DFD182A446A4CD3F52F7CE1968219C6AEE17E6E4D80EE4DC3E79ACB9CFAA,REUSED
CUMCM-2014-D-003,00C0D4361A59E3D5F1E97FBE7DAF28B60FCDDA9C26EBF435182C9F6961EB360C,26,TEXT_PAGE,815,799,815,DB69E612F2819BF82C0601946C4C7D3E3378B69B86CF0C8EF7551563CC8E8CF8,REUSED
CUMCM-2014-D-003,00C0D4361A59E3D5F1E97FBE7DAF28B60FCDDA9C26EBF435182C9F6961EB360C,27,TEXT_PAGE,710,694,710,399C8D7014D0868B539E1212D1E04216DB94FA3A85E5C9067EFE4F5EA152EBE4,REUSED
CUMCM-2014-D-003,00C0D4361A59E3D5F1E97FBE7DAF28B60FCDDA9C26EBF435182C9F6961EB360C,28,TEXT_PAGE,745,729,745,3AE52BECACB45B5385754CFEFB34BB025DEB84DFD0D7E0A36D513659549902AC,REUSED
CUMCM-2014-D-003,00C0D4361A59E3D5F1E97FBE7DAF28B60FCDDA9C26EBF435182C9F6961EB360C,29,TEXT_PAGE,891,875,891,D1E570AF5D7167FE1C3E637EFABB201CA2CBA9945BD3D9413DD1937B8748F291,REUSED
CUMCM-2014-D-003,00C0D4361A59E3D5F1E97FBE7DAF28B60FCDDA9C26EBF435182C9F6961EB360C,30,TEXT_PAGE,760,744,760,26CB3802A22F2037E72E8CECD10C194B6E52DD9BEBBEB508AF7F1F95220734C3,REUSED
CUMCM-2014-D-003,00C0D4361A59E3D5F1E97FBE7DAF28B60FCDDA9C26EBF435182C9F6961EB360C,31,TEXT_PAGE,722,706,722,751923B7D70521C7418B3F78F3EF84EDF9CBB3ED817EF0ED7296AD1F1E1320D7,REUSED
CUMCM-2014-D-003,00C0D4361A59E3D5F1E97FBE7DAF28B60FCDDA9C26EBF435182C9F6961EB360C,32,TEXT_PAGE,960,944,960,FBBF337EED120DC3FC6E3E70A32A7908D926CAA08704080AB71C14A6D4E5E423,REUSED
CUMCM-2014-D-003,00C0D4361A59E3D5F1E97FBE7DAF28B60FCDDA9C26EBF435182C9F6961EB360C,33,TEXT_PAGE,693,677,693,24122EB452F52FD110958CA81DAA648CEE2207D8806F605A90FF9288BB547BA7,REUSED
